供应商名称;股票代码;报告期;金额(万元)
台湾积体电路制造股份有限公司;2330.TW;2016-12-31;12,121.20
江苏长电科技股份有限公司;600584.SH;2016-12-31;8,078.07
通富微电子股份有限公司;002156.SZ;2016-12-31;3,194.48
