供应商名称;股票代码;报告期;金额(万元)
扎兰屯市国森矿业有限责任公司;-;2017-12-31;97,255.14
葫芦岛八家矿业股份有限公司;-;2017-12-31;27,816.97
葫芦岛市前进化工厂;-;2017-12-31;26,574.67
吉林瀚丰矿业科技股份有限公司;833180.OC;2017-12-31;10,071.06
