供应商名称;股票代码;报告期;金额(万元)
成都众凯汽车零部件制造有限公司;-;2017-12-31;20,894.10
上海国利汽车真皮饰件有限公司;-;2017-12-31;19,511.57
长春佛吉亚排气系统有限公司;-;2017-12-31;13,475.25
