客户名称;股票代码;报告期;金额(万元)
新普科技股份有限公司;6121.TWO;2014-06-30;5,243.64
顺达电子科技(苏州)有限公司;-;2014-06-30;3,547.72
鸿富锦精密电子(成都)有限公司;-;2014-06-30;3,255.27
富泰华工业(深圳)有限公司;-;2014-06-30;2,442.84
群光电子(东莞)有限公司;-;2014-06-30;2,078.55
