供应商名称;股票代码;报告期;金额(万元)
浙江新力新材料股份有限公司;836231.OC;2017-12-31;15,208.34
杭州本松新材料技术股份有限公司;871218.OC;2017-12-31;12,434.42
浙江中安精工股份有限公司;836170.OC;2017-12-31;5,545.64
哈尔滨东大高新材料股份有限公司;837710.OC;2017-12-31;850.27
湖北台基半导体股份有限公司;300046.SZ;2017-12-31;810.38
