客户名称;股票代码;报告期;金额(万元)
新疆广汇实业投资(集团)有限责任公司;-;2016-06-30;3,473.91
新疆丽谯热力有限责任公司;-;2016-06-30;2,339.81
新疆华泰重化工有限责任公司;-;2016-06-30;1,889.71
新疆紫光永利精细化工有限公司;-;2016-06-30;1,611.02
