供应商名称;股票代码;报告期;金额(万元)
安庆联动属具股份有限公司;835635.OC;2017-12-31;7,731.88
江苏龙蟠科技股份有限公司;603906.SH;2017-12-31;6,574.38
合肥协力仪表控制技术股份有限公司;832864.OC;2017-12-31;600.42
