供应商名称;股票代码;报告期;金额(万元)
江苏华信新材料股份有限公司;300717.SZ;2017-06-30;984.86
北京德鑫泉物联网科技股份有限公司;430074.OC;2017-06-30;248.35
广州威振印刷技术股份有限公司;838296.OC;2017-06-30;21.11
