客户名称;股票代码;报告期;金额(万元)
上海尚铭金属材料有限公司;-;2017-12-31;44,397.01
上海乐勒实业有限公司;-;2017-12-31;19,313.66
上海锐镐有色金属股份有限公司;100727.SEE;2017-12-31;14,162.76
京慧诚(上海)商贸有限公司;-;2017-12-31;7,484.44
