客户名称;股票代码;报告期;金额(万元)
上海复宏汉霖生物技术股份有限公司;T26392.OC;2017-06-30;812.05
江苏恒瑞医药股份有限公司;600276.SH;2017-06-30;420.68
上海睿智化学研究有限公司;-;2017-06-30;389.02
北京诺思兰德生物技术股份有限公司;430047.OC;2017-12-31;45.46
