客户名称;股票代码;报告期;金额(万元)
易视腾科技股份有限公司;-;2016-12-31;14,534.99
深圳英集芯科技有限公司;-;2016-12-31;5,565.47
上海富芮坤微电子有限公司;-;2016-12-31;3,053.85
