供应商名称;股票代码;报告期;金额(万元)
中国石油化工股份有限公司;600028.SH;2017-12-31;106,895.78
中煤华中能源有限公司;-;2017-12-31;92,959.22
湖北省电力勘测设计院;-;2017-12-31;74,487.60
山西晋城无烟煤矿业集团有限责任公司;-;2017-12-31;45,749.32
上海麦杰科技股份有限公司;-;2010-12-31;332.48
