供应商名称;股票代码;报告期;金额(万元)
禹城同盛工贸有限公司;-;2017-12-31;21,044.83
鄂尔多斯市鑫和工贸有限责任公司;-;2017-12-31;13,533.61
崇义章源钨业股份有限公司;002378.SZ;2017-12-31;7,311.84
重庆沃克斯科技股份有限公司;430550.OC;2016-12-31;1,280.47
上海新研工业设备股份有限公司;839988.OC;2016-12-31;769.23
