客户名称;股票代码;报告期;金额(万元)
东莞市中控电子技术有限公司;-;2015-12-31;2,456.42
湖北中文在线数字出版有限公司;-;2015-12-31;854.54
步步高教育电子有限公司;-;2015-12-31;596.39
深圳市华辉进出口贸易有限公司;-;2015-12-31;563.35
创兴国际贸易(上海)有限公司;-;2015-12-31;355.86
