客户名称;股票代码;报告期;金额(万元)
青岛啤酒股份有限公司;600600.SH;2017-12-31;3,563.76
欧麦(保定)麦芽有限公司;-;2017-12-31;1,931.25
宁夏西夏嘉酿啤酒有限公司;-;2017-12-31;1,467.39
