供应商名称;股票代码;报告期;金额(万元)
广西华洋糖业储备中心;-;2017-12-31;8,545.67
广西惠民农业综合开发有限公司;-;2017-12-31;3,513.62
山西巨安电子技术股份有限公司;837260.OC;2017-06-30;139.44
