供应商名称;股票代码;报告期;金额(万元)
武汉久泰伟业钢铁有限公司;-;2017-12-31;13,209.65
襄阳宇清锻造有限公司;-;2017-12-31;5,459.44
武汉市琛瑞商贸有限公司;-;2017-12-31;5,453.35
宁波江宸智能装备股份有限公司;835027.OC;2014-12-31;214.36
