客户名称;股票代码;报告期;金额(万元)
北京自动化控制设备研究所;-;2014-06-30;12,353.18
北京中兵北方节能科技有限公司;-;2014-06-30;4,086.88
北京星航机电装备有限公司;-;2014-06-30;3,537.91
北京二七储运有限公司;-;2014-06-30;3,177.91
一汽解放汽车有限公司;-;2014-06-30;3,169.24
