供应商名称;股票代码;报告期;金额(万元)
浙江明日控股集团股份有限公司;-;2014-12-31;5,923.23
远大石化有限公司;-;2014-12-31;3,018.74
浙江拓峰科技股份有限公司;870051.OC;2017-12-31;2,491.64
库卡机器人(上海)有限公司;-;2014-12-31;2,270.84
上海西门子工业自动化有限公司;-;2014-12-31;1,565.49
杭州海得电气科技有限公司;-;2014-12-31;1,263.54
