供应商名称;股票代码;报告期;金额(万元)
上海四吉计算机信息有限公司;-;2016-12-31;146.41
厦门巅峰科技有限公司;-;2016-12-31;135.22
上海数聚软件系统股份有限公司;430435.OC;2016-12-31;49.67
中钰医疗控股(北京)股份有限公司;430118.OC;2013-12-31;11.79
