客户名称;股票代码;报告期;金额(万元)
中国联合网络通信集团有限公司;-;2016-12-31;8,060.10
中国移动通信集团河北有限公司;-;2016-12-31;5,352.94
贵州省广播电视信息网络股份有限公司;600996.SH;2016-12-31;5,016.65
中国电信集团江苏省电信有限公司;-;2016-12-31;4,624.41
中国电信股份有限公司;0728.HK;2016-12-31;3,835.29
福建省亿坤通信股份有限公司;871302.OC;2017-12-31;1,061.65
湖北泰龙互联通信股份有限公司;870891.OC;2017-12-31;18.93
