客户名称;股票代码;报告期;金额(万元)
江苏中能硅业科技发展有限公司;-;2017-03-31;11,863.08
山东东岳有机硅材料股份有限公司;-;2017-03-31;7,079.83
天津立中合金集团有限公司;-;2017-03-31;5,041.62
中铝国际贸易有限公司;-;2017-03-31;3,896.89
衢州市巨威化工有限公司;-;2017-03-31;2,173.23
浙江恒业成有机硅有限公司;-;2017-03-31;2,140.58
江苏明昊新材料科技股份有限公司;834843.OC;2017-12-31;1,336.60
