客户名称;股票代码;报告期;金额(万元)
柯美特建材集团股份有限公司;870086.OC;2017-12-31;17,874.71
贵州千叶药品包装股份有限公司;831056.OC;2017-12-31;2,431.31
四川议中新材料股份有限公司;836855.OC;2017-12-31;256.91
