供应商名称;股票代码;报告期;金额(万元)
浙江物产化工集团有限公司;-;2014-12-31;5,110.24
江苏恒力化纤股份有限公司;-;2014-12-31;3,316.74
邢台钢铁有限责任公司;-;2014-12-31;2,528.04
玉柴船舶动力股份有限公司;-;2014-12-31;1,957.53
河南豫飞鹏升锻造股份有限公司;836505.OC;2016-12-31;107.44
