供应商名称;股票代码;报告期;金额(万元)
福建海峡出版物资有限责任公司;-;2017-12-31;19,828.63
万国纸业太阳白卡纸有限公司;-;2017-12-31;14,643.21
山东太阳纸业股份有限公司;002078.SZ;2017-12-31;12,407.14
山东东昊纸业有限公司;-;2017-12-31;10,523.03
泰格林纸集团股份有限公司;-;2017-12-31;9,860.43
