客户名称;股票代码;报告期;金额(万元)
中兴通讯股份有限公司;000063.SZ;2015-09-30;21,402.31
中国电信股份有限公司;0728.HK;2015-09-30;17,442.41
阿尔卡特朗讯公司;ALU.BSI;2015-09-30;7,521.90
中国移动通信集团有限公司;-;2015-09-30;7,216.67
