客户名称;股票代码;报告期;金额(万元)
大陆汽车电子长春有限公司;-;2014-06-30;533.20
长春经济技术开发区管理委员会;-;2014-06-30;339.89
长春现代农业产业建设有限公司;-;2014-06-30;124.21
