供应商名称;股票代码;报告期;金额(万元)
湖北凯龙化工集团股份有限公司;002783.SZ;2017-12-31;4,931.64
圣华盾防护科技股份有限公司;837643.OC;2017-12-31;1,176.82
湖南五新隧道智能装备股份有限公司;835174.OC;2017-12-31;614.72
杭州华能工程安全科技股份有限公司;835883.OC;2017-12-31;454.40
