客户名称;股票代码;报告期;金额(万元)
江苏国信股份有限公司;002608.SZ;2017-12-31;111,485.82
山东钢铁股份有限公司;600022.SH;2015-12-31;100,369.06
山西潞安煤炭经销有限责任公司;-;2015-12-31;63,923.40
武汉钢铁股份有限公司;600005.SH;2015-12-31;63,495.14
山东天威煤业有限公司;-;2015-12-31;48,393.23
山西太钢不锈钢股份有限公司;000825.SZ;2015-12-31;43,418.50
