供应商名称;股票代码;报告期;金额(万元)
广西康宸世糖贸易有限公司;-;2017-12-31;36,295.42
广东粤盛能源发展有限公司;-;2017-12-31;8,601.22
东莞市东糖集团有限公司;-;2017-12-31;7,146.76
广西电网有限责任公司;-;2017-12-31;5,965.43
