客户名称;股票代码;报告期;金额(万元)
河北大学;-;2017-12-31;836.13
辽宁师范大学;-;2017-12-31;761.56
北京化工大学;-;2017-12-31;753.99
支付宝(中国)网络技术有限公司;-;2017-12-31;718.87
上海永天科技股份有限公司;430273.OC;2017-12-31;140.77
