供应商名称;股票代码;报告期;金额(万元)
河钢集团有限公司;-;2017-12-31;207,671.71
山西鑫飞能源投资集团有限公司;-;2017-12-31;148,069.33
山西美锦集团锦富煤业有限公司;-;2017-12-31;47,855.99
唐山钢铁集团有限责任公司;-;2017-12-31;46,834.88
北京汉唐环保科技股份有限公司;835217.OC;2016-12-31;2,949.07
