客户名称;股票代码;报告期;金额(万元)
深圳广晟信源技术有限公司;-;2015-12-31;4,073.85
甘肃省广播电视网络股份有限公司;-;2015-12-31;1,983.15
广西广播电视信息网络股份有限公司;600936.SH;2015-12-31;1,796.06
中国电子科技集团公司第五十四研究所;-;2015-12-31;1,637.09
四川广播电视台;-;2015-12-31;1,633.67
