供应商名称;股票代码;报告期;金额(万元)
重庆太极实业(集团)股份有限公司;600129.SH;2013-12-31;10,929.40
奥瑞德光电股份有限公司;600666.SH;2013-12-31;10,929.40
山西普德药业股份有限公司;-;2013-12-31;5,698.03
