供应商名称;股票代码;报告期;金额(万元)
山东天成建设工程有限公司;-;2017-12-31;5,007.14
无锡化工装备股份有限公司;-;2017-12-31;3,407.00
山东齐鲁石化建设有限公司;-;2017-12-31;2,695.72
中核华誉工程有限责任公司;-;2017-12-31;2,532.75
山东海天物联股份有限公司;831924.OC;2017-12-31;1,020.65
