客户名称;股票代码;报告期;金额(万元)
北京微沟通信息技术有限公司;-;2016-06-30;5,060.85
迈本投资管理(上海)有限公司;-;2016-06-30;3,773.58
北京华科广通信息技术股份有限公司;-;2016-06-30;3,684.99
康美药业股份有限公司;600518.SH;2016-06-30;2,981.13
北京互动百科网络技术股份有限公司;835799.OC;2017-12-31;204.00
