客户名称;股票代码;报告期;金额(万元)
唐山湾三岛旅游区旅游开发建设有限公司;-;2016-12-31;10,186.84
镇江交通产业集团有限公司;-;2016-12-31;6,116.88
天津市海河建设发展投资有限公司;-;2016-12-31;2,936.78
