供应商名称;股票代码;报告期;金额(万元)
河南熔金高温材料股份有限公司;830813.OC;2017-12-31;1,861.87
北京佰能蓝天科技股份有限公司;835729.OC;2017-12-31;1,103.62
武汉威林科技股份有限公司;430241.OC;2017-12-31;521.53
武汉华枫传感技术股份有限公司;834022.OC;2017-12-31;394.78
