供应商名称;股票代码;报告期;金额(万元)
中国石油天然气股份有限公司;601857.SH;2016-12-31;8,552.91
武汉华泰鑫贸易有限公司;-;2016-12-31;5,003.67
武汉常盛源塑胶有限公司;-;2016-12-31;4,944.70
成都华融化工有限公司;-;2016-12-31;3,717.62
湖北兴欣科技股份有限公司;839675.OC;2017-12-31;596.95
