客户名称;股票代码;报告期;金额(万元)
上海汇荣汽车设备有限公司;-;2014-12-31;483.77
沧州市顺驰机动车安全检测设备研发制造有限公司;-;2014-12-31;205.75
广西博白县海上王机动车检测有限公司;-;2014-12-31;190.15
