客户名称;股票代码;报告期;金额(万元)
新余钢铁股份有限公司;600782.SH;2014-06-30;27,400.93
衢州元立金属制品有限公司;-;2014-06-30;25,497.99
安徽省博远物资有限公司;-;2014-06-30;15,091.38
大唐淮北发电厂;-;2014-06-30;15,090.42
安徽安达物流有限公司;-;2014-06-30;13,850.59
