客户名称;股票代码;报告期;金额(万元)
大唐环境产业集团股份有限公司;1272.HK;2014-12-31;3,234.18
上海锅炉厂有限公司;-;2014-12-31;3,122.79
吉林电力股份有限公司白城发电公司;-;2014-12-31;2,583.16
无锡地铁集团有限公司;-;2014-12-31;2,401.34
东亚装饰股份有限公司;430376.OC;2017-12-31;662.69
