供应商名称;股票代码;报告期;金额(万元)
北京淘礼网科技股份有限公司;430298.OC;2017-12-31;2,221.74
北京赛融信科技股份有限公司;834466.OC;2017-12-31;1,809.34
上海五道口教育科技股份有限公司;838782.OC;2017-12-31;699.82
华青融天(北京)技术股份有限公司;836124.OC;2017-12-31;454.57
北京东方京融教育科技股份有限公司;837052.OC;2017-12-31;243.34
上海信隆行信息科技股份有限公司;870522.OC;2017-12-31;158.49
深圳橙子互动股份有限公司;870110.OC;2017-12-31;123.70
北京国舜科技股份有限公司;834698.OC;2017-12-31;117.92
温州温都猫股份有限公司;872439.OC;2017-12-31;62.42
北京成翼文化传媒股份有限公司;870228.OC;2017-12-31;46.14
