供应商名称;股票代码;报告期;金额(万元)
基恩士(中国)有限公司;-;2016-12-31;2,792.13
东莞市正一轴承机械有限公司;-;2016-12-31;2,120.53
上海芳贺电机有限公司;-;2016-12-31;1,972.90
上海发那科机器人有限公司;-;2016-12-31;1,354.53
