客户名称;股票代码;报告期;金额(万元)
北京国网富达科技发展有限责任公司;-;2012-06-30;4,411.87
中国石化上海石油化工股份有限公司;600688.SH;2012-06-30;2,347.41
郑州万达重工股份有限公司;832936.OC;2017-12-31;784.59
