供应商名称;股票代码;报告期;金额(万元)
深圳市润泰供应链管理有限公司;660313.QHE;2016-12-31;3,878.43
浙江共同电子科技有限公司;-;2016-12-31;1,754.62
中电华瑞技术有限公司;-;2016-12-31;787.49
深圳市博安通科技股份有限公司;430597.OC;2017-12-31;765.90
珠海市康定电子股份有限公司;830928.OC;2017-12-31;751.66
