客户名称;股票代码;报告期;金额(万元)
泸州北方化学工业有限公司;-;2014-06-30;2,079.92
福建百宏聚纤科技实业有限公司;-;2014-06-30;2,010.08
嘉宝莉化工集团股份有限公司;-;2014-06-30;1,463.25
