客户名称;股票代码;报告期;金额(万元)
浙江中烟工业有限责任公司;-;2017-06-30;12,094.84
黄鹤楼科技园(集团)有限公司;-;2017-06-30;3,658.40
青岛澳科顺诚包装有限公司;-;2017-06-30;1,244.52
华文包装股份有限公司;832812.OC;2016-12-31;1,158.44
深圳劲嘉集团股份有限公司;002191.SZ;2017-06-30;1,143.32
湖北广彩印刷有限公司;200943.WHE;2017-06-30;881.08
