供应商名称;股票代码;报告期;金额(万元)
上海诺基亚贝尔股份有限公司;-;2017-12-31;5,645.02
上海辉电电力设备工程有限公司;-;2017-12-31;2,133.64
广东网域科技有限公司;-;2017-12-31;1,665.94
中建材信息技术股份有限公司;834082.OC;2017-12-31;1,531.61
新能量科技股份有限公司;870061.OC;2014-12-31;5.72
