供应商名称;股票代码;报告期;金额(万元)
深圳市腾讯计算机系统有限公司;-;2017-12-31;8,908.79
霍尔果斯智媒广告有限公司;-;2017-12-31;2,081.47
东莞市讯怡电子科技有限公司;-;2017-12-31;1,565.76
