客户名称;股票代码;报告期;金额(万元)
中国电信集团有限公司;-;2015-12-31;7,364.59
日本恒星股份有限公司;-;2015-12-31;2,523.70
中国联合网络通信股份有限公司;600050.SH;2015-12-31;2,361.97
南京联迪信息系统股份有限公司;839790.OC;2016-12-31;1,350.34
北京北斗兴业信息技术股份有限公司;837126.OC;2016-12-31;207.68
