客户名称;股票代码;报告期;金额(万元)
上汽通用五菱汽车股份有限公司;-;2016-12-31;9,415.27
重庆长安汽车股份有限公司;000625.SZ;2016-12-31;8,201.42
哈尔滨东安汽车发动机制造有限公司;-;2016-12-31;4,586.19
哈尔滨东安汽车动力股份有限公司;600178.SH;2016-12-31;3,189.77
中国北方工业有限公司;-;2016-12-31;3,018.61
