供应商名称;股票代码;报告期;金额(万元)
上海东星科技进出口有限公司;-;2017-12-31;1,094.10
深圳迈瑞生物医疗电子股份有限公司;-;2017-12-31;1,027.42
云南鸫环进出口贸易有限公司;664671.QHE;2017-12-31;874.16
