供应商名称;股票代码;报告期;金额(万元)
郑州宝钢钢材加工配送有限公司;-;2015-12-31;35,953.69
开封日津汽车线束有限公司;-;2015-12-31;32,131.30
浙江万向系统有限公司;-;2015-12-31;27,091.79
南京邦奇自动变速箱有限公司;-;2015-12-31;24,484.46
万向钱潮销售有限公司;-;2015-12-31;23,688.07
成都西菱动力科技股份有限公司;300733.SZ;2017-06-30;1,219.52
