客户名称;股票代码;报告期;金额(万元)
厦门中联建设工程有限公司;-;2014-06-30;1,990.69
中国建设银行股份有限公司;601939.SH;2014-06-30;1,387.65
杭州卓业投资发展有限公司;-;2014-06-30;1,175.55
