供应商名称;股票代码;报告期;金额(万元)
深圳市可购百信息技术有限公司;-;2015-12-31;5,341.93
深圳市怡亚通供应链股份有限公司;002183.SZ;2015-12-31;3,512.47
晋声(上海)电子科技有限公司;-;2015-12-31;2,408.19
无锡威达智能电子股份有限公司;834281.OC;2015-12-31;648.40
