供应商名称;股票代码;报告期;金额(万元)
世健国际贸易(上海)有限公司;-;2017-12-31;211.37
欧度(上海)国际贸易有限公司;-;2017-12-31;183.73
先特科技国际贸易(上海)有限公司;-;2017-12-31;146.23
江苏宇航特种线缆有限公司;-;2017-12-31;110.22
