客户名称;股票代码;报告期;金额(万元)
欧司朗(中国)照明有限公司;-;2016-12-31;1,908.99
富士康科技集团有限公司;-;2016-12-31;1,536.72
美国通用电气公司;-;2016-12-31;1,283.61
LG HAUSYS LTD.;-;2016-12-31;1,106.76
华映科技(集团)股份有限公司;000536.SZ;2016-12-31;644.03
苏州祥龙嘉业电子科技股份有限公司;838162.OC;2017-12-31;284.19
