客户名称;股票代码;报告期;金额(万元)
北京优购文化发展有限公司;-;2015-12-31;2,410.55
好享购物股份有限公司;-;2015-12-31;2,161.90
湖南电视台;-;2015-12-31;2,030.85
北京电视台;-;2015-12-31;1,997.17
央广诚品购物(北京)有限公司;-;2015-12-31;1,951.43
