客户名称;股票代码;报告期;金额(万元)
永辉超市股份有限公司;601933.SH;2016-06-30;7,263.50
新华都购物广场股份有限公司;002264.SZ;2016-06-30;3,156.94
卜蜂莲花有限公司;0121.HK;2016-06-30;2,438.10
