供应商名称;股票代码;报告期;金额(万元)
大恒新纪元科技股份有限公司;600288.SH;2017-12-31;16,743.77
深圳市控汇智能股份有限公司;839418.OC;2017-12-31;2,952.40
东莞汇乐环保股份有限公司;833214.OC;2017-12-31;557.48
北京首量科技股份有限公司;870437.OC;2017-12-31;234.32
