供应商名称;股票代码;报告期;金额(万元)
国网福建省电力有限公司浦城县供电公司;-;2016-12-31;2,763.48
泉州永恒能源管理有限公司;-;2016-12-31;1,593.88
泉州福海粮油工业有限公司;-;2016-12-31;1,275.04
临清德能金玉米生物有限公司;-;2016-12-31;1,209.69
丽珠集团福州福兴医药有限公司;-;2016-12-31;953.11
福建永恒能源管理有限公司;-;2016-12-31;717.20
江西宝海微元再生科技股份有限公司;835723.OC;2014-12-31;647.86
