客户名称;股票代码;报告期;金额(万元)
上海市建筑装饰工程集团有限公司;-;2017-12-31;494.46
同辉佳视(北京)信息技术股份有限公司;430090.OC;2016-12-31;461.54
上海自仪泰雷兹交通自动化系统有限公司;-;2017-12-31;384.62
