客户名称;股票代码;报告期;金额(万元)
江西省宏安民爆物品销售有限公司;-;2016-06-30;6,353.06
赣州章源民爆器材专营有限公司;-;2016-06-30;817.51
赣州海螺水泥有限责任公司;-;2016-06-30;659.78
贵州铜仁玉安爆破工程股份有限公司;872619.OC;2017-12-31;268.34
